"sample_date","site_code","vegetation_scientific_name","common_name","vegetation_rope_length"
2015-02-20,"AE201","Schismus barbatus","Mediterranean Grass",1
2015-02-20,"AE201","Poaceae","grass",1
2015-02-20,"AE201","Euphorbia capitellata",NA,1
2015-02-20,"AE201","Amsinckia menziesii","Menzies' fiddleneck",1
2015-02-20,"AE201","Schismus barbatus","Mediterranean Grass",1
2015-02-20,"AE201","Oncosiphon piluliferum",NA,1
2015-02-20,"AE201","Aristida purpurea","Purple Three-awn",1
2015-02-20,"AE201","Amsinckia menziesii","Menzies' fiddleneck",1
2015-02-20,"AE201","Vulpia octoflora","Six-weeks Fescue",1
2015-02-20,"AE201","Monolepis nuttalliana","Patata",1
2015-02-20,"AE201","Sphaeralcea coulteri","Coulters Desert Mallow",1
2015-02-20,"AE201","Calandrinia ciliata","Rock-purslane, Red-maids",1
2015-02-20,"AE201","Euphorbia capitellata",NA,1
2015-05-22,"AE231","Cynodon dactylon","Bermuda Grass, Tiff green",0
2015-05-22,"AE231","Sisymbrium irio","London Rocket",0
2015-05-22,"AE231","Chamaesyce polycarpa",NA,0
2015-05-22,"AE231","Salsola tragus","Tumbleweed, Russian-thistle",0
2015-05-22,"AE231","Schismus arabicus","Schismus",0
2015-05-22,"AE231","Lactuca serriola","Prickly Lettuce",0
2015-04-23,"AE71","Silene antirrhina","Sleepy-catchfly",NA
2015-04-23,"AE71","Lotus salsuginosus","Deer-vetch",NA
2015-04-23,"AE71","Bromus rubens","Red Brome",NA
2015-04-23,"AE71","Dichelostemma capitatum","Bluedicks",NA
2015-04-23,"AE71","Phacelia distans","Wild-heliotrope",NA
2015-04-23,"AE71","Aristida",NA,NA
2015-04-23,"AE71","Aristida adscencionis","Six-weeks Three-Awn",NA
2015-04-23,"AE71","Plantago patagonica","Indian-wheat",NA
2015-04-23,"AE71","Orobanche cooperi","Broom-rape",NA
2015-04-23,"AE71","Schismus barbatus","Mediterranean Grass",NA
2015-04-23,"AE71","Lepidium lasiocarpum",NA,NA
2015-04-23,"AE71","Filago arizonica","Fluffweed",NA
2015-04-23,"AE71","Vulpia octoflora","Six-weeks Fescue",NA
2015-04-23,"AE71","Eriastrum diffusum",NA,NA
2015-04-23,"AE71","Eriophyllum lanosum","Wooly-daisy",NA
2015-04-23,"AE71","Harpagonella palmeri","Palmers Grappling Hook",NA
2015-04-23,"AE71","Descurainia pinnata",NA,NA
2015-04-23,"AE71","Cryptantha barbigera",NA,NA
2015-04-23,"AE71","Pectocarya recurvata",NA,NA
2015-04-23,"AE71","Chorizanthe brevicornu","Brittle Spineflower",NA
2015-04-23,"AE71","Bromus rubens","Red Brome",NA
2015-04-23,"AE71","Lotus salsuginosus","Deer-vetch",NA
2015-04-23,"AE71","Lupinus sparsiflorus","Lupine",NA
2015-05-29,"AE91","Malva parviflora","Mallow, Cheese-weed",0
2015-05-29,"AE91","Argythamnia neomexicana","Common Ditaxis",0
2015-05-29,"AE91","Boerhavia",NA,0
2015-05-29,"AE91","Hordeum murinum",NA,0
2015-05-29,"AE91","Chamaesyce polycarpa",NA,0
2015-05-29,"AE91","Portulaca oleracea","Common Purslane",0
2015-05-29,"AE91","Atriplex elegans","Salton Saltbush, Wheel-scale",0
2015-05-29,"AE91","Poa annua","Annual Bluegrass",0
2015-05-29,"AE91","Sisymbrium irio","London Rocket",0
2015-05-29,"AE91","Cynodon dactylon","Bermuda Grass, Tiff green",0
2015-05-29,"AE91","Bromus rubens","Red Brome",0
2015-05-29,"AE91","Erodium cicutarium","Red-stemmed Filaree, Heronbill",0
2015-05-29,"AE91","Oncosiphon piluliferum",NA,0
2015-05-29,"AE91","Eriogonum deflexum",NA,0
2015-05-29,"AE91","Amsinckia intermedia","Fiddleneck",0
2015-05-29,"AE91","Nicotiana trigonophylla","Desert Tobacco",0
2015-05-29,"AE91","Polygonum aviculare","Knotweed, Doorweed",0
2015-02-23,"AF121","Chorizanthe brevicornu","Brittle Spineflower",3
2015-02-23,"AF121","Erodium texanum","Heronbill, Texas Filaree",3
2015-02-23,"AF121","Amsinckia tessellata","Bristly fiddleneck",3
2015-02-23,"AF121","Plagiobothrys arizonicus","Bloodweed",3
2015-02-23,"AF121","Harpagonella palmeri","Palmers Grappling Hook",3
2015-02-23,"AF121","Phacelia crenulata",NA,3
2015-02-23,"AF121","Chamaesyce polycarpa",NA,3
2015-02-23,"AF121","Lotus salsuginosus","Deer-vetch",3
2015-02-23,"AF121","Lupinus sparsiflorus","Lupine",3
2015-02-23,"AF121","Pectocarya recurvata",NA,3
2015-02-23,"AF121","Schismus arabicus","Schismus",3
2015-02-23,"AF121","Marina parryi","Indigo-bush",3
2015-02-23,"AF121","Eriogonum inflatum","Desert Trumpet, Bladder-stem",3
2015-02-23,"AF121","Eriophyllum lanosum","Wooly-daisy",3
2015-02-23,"AF121","Gilia flavocincta","Gilia",3
2015-02-23,"AF121","Schismus barbatus","Mediterranean Grass",3
2015-02-23,"AF121","Lepidium lasiocarpum",NA,3
2015-02-23,"AF121","Rafinesquia neomexicana","Desert-chicory",3
2015-02-23,"AF121","Plantago ovata",NA,3
2015-02-23,"AF121","Orobanche cooperi","Broom-rape",3
2015-02-23,"AF121","Daucus pusillus","Wild Carrot, Rattlesnake Weed",3
2015-02-23,"AF121","Eucrypta chrysanthemifolia",NA,3
2015-02-23,"AF121","Mirabilis laevis var. villosa","Wishbone Bush",3
2015-02-23,"AF121","Astragalus nuttallianus","Nuttall Locoweed",3
2015-02-23,"AF121","Eschscholzia californica",NA,3
2015-02-23,"AF121","Bromus rubens","Red Brome",3
2015-02-23,"AF121","Brassica tournefortii","Mustard",3
2015-02-23,"AF121","Dichelostemma capitatum","Bluedicks",3
2015-02-23,"AF121","Erodium cicutarium","Red-stemmed Filaree, Heronbill",3
2015-02-24,"AF141","Bowlesia incana","Hairy Bowlesia",14
2015-02-24,"AF141","Erodium cicutarium","Red-stemmed Filaree, Heronbill",14
2015-02-24,"AF141","Lepidium lasiocarpum",NA,14
2015-02-24,"AF141","Schismus arabicus","Schismus",14
2015-02-24,"AF141","Plagiobothrys arizonicus","Bloodweed",14
2015-02-24,"AF141","Salvia columbariae","Chia",14
2015-02-24,"AF141","Parietaria hespera","Pellitory",14
2015-02-24,"AF141","Aristida adscencionis","Six-weeks Three-Awn",14
2015-02-24,"AF141","Lasthenia californica","Goldfields",14
2015-02-24,"AF141","Cryptantha",NA,14
2015-02-24,"AF141","Erodium texanum","Heronbill, Texas Filaree",14
2015-02-24,"AF141","Caulanthus lasiophyllus","Thelypody",14
2015-02-24,"AF141","Bromus rubens","Red Brome",14
2015-02-24,"AF141","Lupinus sparsiflorus","Lupine",14
2015-02-24,"AF141","Pectocarya platycarpa",NA,14
2015-02-24,"AF141","Pectocarya recurvata",NA,14
2015-02-24,"AF141","Schismus arabicus","Schismus",14
2015-02-24,"AF141","Crassula connata","Pygmyweed",14
2015-02-24,"AF141","Calandrinia ciliata","Rock-purslane, Red-maids",14
2015-02-24,"AF141","Silene antirrhina","Sleepy-catchfly",14
2015-02-24,"AF141","Lotus humistratus","Deer-vetch, Hill Locust",14
2015-02-24,"AF141","Daucus pusillus","Wild Carrot, Rattlesnake Weed",14
2015-02-24,"AF141","Dichelostemma capitatum","Bluedicks",14
2015-02-24,"AF141","Pholistoma auritum",NA,14
2015-02-24,"AF141","Filago californica","Fluffweed",14
2015-02-24,"AF141","Stylocline micropoides","Desert Nest-straw",14
2015-02-24,"AF141","Layia glandulosa","Tidy-tips",14
2015-02-24,"AF141","Lotus strigosus","Desert Deer-vetch",14
2015-02-24,"AF141","Calandrinia ciliata","Rock-purslane, Red-maids",14
2015-02-24,"AF141","Linanthus bigelovii",NA,14
2015-02-24,"AF141","Chamaesyce polycarpa",NA,14
2015-02-19,"AF191","Erodium texanum","Heronbill, Texas Filaree",10
2015-02-19,"AF191","Lepidium densiflorum","Peppergrass",10
2015-02-19,"AF191","Plagiobothrys pringlei",NA,10
2015-02-19,"AF191","Monolepis nuttalliana","Patata",10
2015-02-19,"AF191","Schismus barbatus","Mediterranean Grass",10
2015-02-19,"AF191","Pectocarya platycarpa",NA,10
2015-02-19,"AF191","Sphaeralcea ambigua","Globe Mallow",10
2015-02-19,"AF191","Amsinckia tessellata","Bristly fiddleneck",10
2015-02-19,"AF191","Eriogonum deflexum",NA,10
2015-02-19,"AF191","Pectocarya recurvata",NA,10
2015-02-19,"AF191","Erodium cicutarium","Red-stemmed Filaree, Heronbill",10
2015-02-19,"AF191","Calandrinia ciliata","Rock-purslane, Red-maids",10
2015-02-19,"AF191","Plantago ovata",NA,10
2015-02-19,"AF191","Calandrinia ciliata","Rock-purslane, Red-maids",10
2015-02-19,"AF191","Argythamnia neomexicana","Common Ditaxis",10
2015-02-19,"AF191","Chamaesyce capitellata","Spurge",10
2015-02-19,"AF191","Eriogonum deflexum",NA,10
2015-02-19,"AF191","Filago arizonica","Fluffweed",10
2015-02-19,"AF191","Astragalus nuttallianus","Nuttall Locoweed",10
2015-02-19,"AF191","Pectocarya heterocarpa",NA,10
2015-05-22,"AF221","Chamaesyce polycarpa",NA,0
2015-05-22,"AF221","Cynodon dactylon","Bermuda Grass, Tiff green",0
2015-05-22,"AF221","Conyza bonariensis",NA,0
2015-05-22,"AF221","Oxalis corniculata","Creeping Woodsorrel",0
2015-05-22,"AF221","Erodium cicutarium","Red-stemmed Filaree, Heronbill",0
2015-05-22,"AF221","Chamaesyce maculata","Prostrate Spurge",0
2015-05-22,"AF221","Conyza canadensis","Horseweed",0
2015-05-22,"AF221","Malva parviflora","Mallow, Cheese-weed",0
2015-05-22,"AF221","Plantae",NA,0
2015-05-22,"AF221","Verbesina encelioides","Crownbeard",0
2015-05-22,"AF221","Baileya multiradiata","Desert Marigold",0
2015-05-22,"AF221","Salsola tragus","Tumbleweed, Russian-thistle",0
2015-05-22,"AF221","Sonchus oleraceus","Annual Sow-thistle",0
2015-05-26,"AF231","Sphaeralcea ambigua","Globe Mallow",6
2015-05-26,"AF231","Solanum elaeagnifolium",NA,6
2015-05-26,"AF231","Helianthus annuus","Sunflower, Mirasol",6
2015-05-26,"AF231","Hoffmannseggia densiflora",NA,6
2015-05-26,"AF231","Bromus catharticus","Rescue Grass",6
2015-05-26,"AF231","Chamaesyce",NA,6
2015-05-26,"AF231","Conyza canadensis","Horseweed",6
2015-05-26,"AF231","Hordeum murinum",NA,6
2015-05-26,"AF231","Amsinckia tessellata","Bristly fiddleneck",6
2015-05-26,"AF231","Atriplex elegans","Salton Saltbush, Wheel-scale",6
2015-05-26,"AF231","Phalaris canariensis","Canary Grass",6
2015-05-26,"AF231","Cynodon dactylon","Bermuda Grass, Tiff green",6
2015-05-26,"AF231","Sisymbrium irio","London Rocket",6
2015-05-26,"AF231","Chenopodium murale","Nettle-leaf Goosefoot",6
2015-05-26,"AF231","Salsola tragus","Tumbleweed, Russian-thistle",6
2015-05-26,"AF231","Lactuca serriola","Prickly Lettuce",6
2015-02-19,"AG201","Schismus arabicus","Schismus",NA
2015-02-19,"AG201","Amsinckia tessellata","Bristly fiddleneck",NA
2015-02-19,"AG201","Oncosiphon piluliferum",NA,NA
2015-02-19,"AG201","Lepidium lasiocarpum",NA,NA
2015-02-19,"AG201","Brassica tournefortii","Mustard",NA
2015-02-19,"AG201","Malva parviflora","Mallow, Cheese-weed",NA
2015-02-19,"AG201","Pectocarya recurvata",NA,NA
2015-02-19,"AG201","Sonchus oleraceus","Annual Sow-thistle",NA
2015-02-19,"AG201","Baileya multiradiata","Desert Marigold",NA
2015-02-19,"AG201","Sphaeralcea coulteri","Coulters Desert Mallow",NA
2015-02-19,"AG201","Cryptantha maritima",NA,NA
2015-02-19,"AG201","Pectocarya platycarpa",NA,NA
2015-02-19,"AG201","Baccharis emoryi","Emory Baccharis",NA
2015-02-19,"AG201","Monolepis nuttalliana","Patata",NA
2015-02-19,"AG201","Sisymbrium irio","London Rocket",NA
2015-02-19,"AG201","Eriogonum deflexum",NA,NA
2015-02-19,"AG201","Erodium cicutarium","Red-stemmed Filaree, Heronbill",NA
2015-04-01,"E121","Cryptobiotic Crust",NA,1
2015-04-01,"E121","Lotus strigosus","Desert Deer-vetch",1
2015-04-01,"E121","Erodium texanum","Heronbill, Texas Filaree",1
2015-04-01,"E121","Filago arizonica","Fluffweed",1
2015-04-01,"E121","Pectocarya heterocarpa",NA,1
2015-04-01,"E121","Cryptantha angustifolia","Narrow-leaved Cryptantha",1
2015-04-01,"E121","Eriophyllum lanosum","Wooly-daisy",1
2015-04-01,"E121","Plagiobothrys arizonicus","Bloodweed",1
2015-04-01,"E121","Plantago ovata",NA,1
2015-04-01,"E121","Erodium texanum","Heronbill, Texas Filaree",1
2015-04-01,"E121","Aristida adscencionis","Six-weeks Three-Awn",1
2015-04-01,"E121","Lepidium lasiocarpum",NA,1
2015-04-01,"E121","Chorizanthe rigida","Rigid Spineflower",1
2015-04-01,"E121","Schismus arabicus","Schismus",1
2015-04-01,"E121","Astragalus nuttallianus","Nuttall Locoweed",1
2015-04-01,"E121","Caulanthus lasiophyllus","Thelypody",1
2015-04-01,"E121","Eriastrum",NA,1
2015-03-18,"E81","Astragalus nuttallianus","Nuttall Locoweed",5
2015-03-18,"E81","Lotus humistratus","Deer-vetch, Hill Locust",5
2015-03-18,"E81","Dalea mollis","Indigo-bush, Silky Dalea",5
2015-03-18,"E81","Lotus humistratus","Deer-vetch, Hill Locust",5
2015-03-18,"E81","Lasthenia californica","Goldfields",5
2015-03-18,"E81","Erodium cicutarium","Red-stemmed Filaree, Heronbill",5
2015-03-18,"E81","Plagiobothrys arizonicus","Bloodweed",5
2015-03-18,"E81","Argythamnia lanceolata","Narrow-leaved Ditaxis",5
2015-03-18,"E81","Amsinckia intermedia","Fiddleneck",5
2015-03-18,"E81","Filago arizonica","Fluffweed",5
2015-03-18,"E81","Amsinckia tessellata","Bristly fiddleneck",5
2015-03-18,"E81","Bowlesia incana","Hairy Bowlesia",5
2015-03-18,"E81","Eriophyllum lanosum","Wooly-daisy",5
2015-03-18,"E81","Plantago ovata",NA,5
2015-03-18,"E81","Schismus arabicus","Schismus",5
2015-03-18,"E81","Erodium texanum","Heronbill, Texas Filaree",5
2015-03-18,"E81","Lesquerella gordonii","Bladderpod",5
2015-03-18,"E81","Pectocarya platycarpa",NA,5
2015-03-18,"E81","Schismus barbatus","Mediterranean Grass",5
2015-03-18,"E81","Cryptantha",NA,5
2015-03-18,"E81","Chaenactis stevioides","Dusty-maiden",5
2015-03-18,"E81","Dasyochloa pulchella","Low woollygrass",5
2015-03-18,"E81","Dalea mollis","Indigo-bush, Silky Dalea",5
2015-03-18,"E81","Pectocarya recurvata",NA,5
2015-04-01,"F121","Cryptantha barbigera",NA,7
2015-04-01,"F121","Ditaxis neomexicana",NA,7
2015-04-01,"F121","Eriophyllum lanosum","Wooly-daisy",7
2015-04-01,"F121","Nicotiana obtusifolia","Desert tobacco",7
2015-04-01,"F121","Linanthus",NA,7
2015-04-01,"F121","Orobanche cooperi","Broom-rape",7
2015-04-01,"F121","Lepidium lasiocarpum",NA,7
2015-04-01,"F121","Phacelia distans","Wild-heliotrope",7
2015-04-01,"F121","Caulanthus lasiophyllus","Thelypody",7
2015-04-01,"F121","Filago arizonica","Fluffweed",7
2015-04-01,"F121","Chaenactis carphoclinia","Dusty-maiden",7
2015-04-01,"F121","Eriastrum",NA,7
2015-04-01,"F121","Castilleja exserta","Owl-clover",7
2015-04-01,"F121","Chorizanthe brevicornu","Brittle Spineflower",7
2015-04-01,"F121","Brandegea bigelovii",NA,7
2015-04-01,"F121","Pectocarya platycarpa",NA,7
2015-04-01,"F121","Camissonia claviformis","Evening Primrose",7
2015-04-01,"F121","Eriastrum diffusum",NA,7
2015-04-01,"F121","Allionia incarnata","Trailing Four-OClock",7
2015-04-01,"F121","Parietaria hespera","Pellitory",7
2015-04-01,"F121","Nama demissum","Purple-mat",7
2015-04-01,"F121","Hordeum murinum",NA,7
2015-04-01,"F121","Bromus rubens","Red Brome",7
2015-04-01,"F121","Nemacladus glanduliferus","Thread Plant",7
2015-04-01,"F121","Stylocline gnaphalioides","Desert Nest-straw",7
2015-04-01,"F121","Plantago patagonica","Indian-wheat",7
2015-04-01,"F121","Plantago ovata",NA,7
2015-04-01,"F121","Dalea mollis","Indigo-bush, Silky Dalea",7
2015-04-01,"F121","Camissonia",NA,7
2015-04-01,"F121","Amsinckia tessellata","Bristly fiddleneck",7
2015-04-01,"F121","Chamaesyce polycarpa",NA,7
2015-04-01,"F121","Lupinus concinnus","Bajada Lupine",7
2015-04-01,"F121","Monoptilon bellioides",NA,7
2015-04-01,"F121","Erodium cicutarium","Red-stemmed Filaree, Heronbill",7
2015-04-01,"F121","Cryptantha barbigera",NA,7
2015-04-01,"F121","Lesquerella gordonii","Bladderpod",7
2015-04-01,"F121","Pectocarya heterocarpa",NA,7
2015-04-01,"F121","Herniaria hirsuta","Burstwort",7
2015-04-01,"F121","Dasyochloa pulchella","Low woollygrass",7
2015-04-01,"F121","Poaceae","grass",7
2015-04-01,"F121","Poa bigelovii","Bigelow Bluegrass",7
2015-04-01,"F121","Sphaeralcea coulteri","Coulters Desert Mallow",7
2015-04-01,"F121","Draba cuneifolia",NA,7
2015-04-01,"F121","Pectocarya recurvata",NA,7
2015-03-31,"F151","Sisymbrium irio","London Rocket",0
2015-03-31,"F151","Astragalus nuttallianus","Nuttall Locoweed",0
2015-03-31,"F151","Erodium texanum","Heronbill, Texas Filaree",0
2015-03-31,"F151","Plantago ovata",NA,0
2015-03-31,"F151","Pectocarya platycarpa",NA,0
2015-03-31,"F151","Bowlesia incana","Hairy Bowlesia",0
2015-03-31,"F151","Pectocarya heterocarpa",NA,0
2015-03-31,"F151","Pectocarya recurvata",NA,0
2015-03-31,"F151","Sonchus oleraceus","Annual Sow-thistle",0
2015-03-31,"F151","Amsinckia intermedia","Fiddleneck",0
2015-03-31,"F151","Chamaesyce polycarpa",NA,0
2015-03-31,"F151","Chenopodium murale","Nettle-leaf Goosefoot",0
2015-03-31,"F151","Amsinckia tessellata","Bristly fiddleneck",0
2015-03-31,"F151","Chorizanthe brevicornu","Brittle Spineflower",0
2015-03-31,"F151","Sphaeralcea coulteri","Coulters Desert Mallow",0
2015-03-31,"F151","Schismus arabicus","Schismus",0
2015-03-31,"F151","Cryptantha",NA,0
2015-03-31,"F151","Lepidium lasiocarpum",NA,0
2015-03-31,"F151","Eriogonum thomasii","Wild Buckwheat",0
2015-06-24,"F191","Vulpia octoflora","Six-weeks Fescue",NA
2015-06-24,"F191","Atriplex elegans","Salton Saltbush, Wheel-scale",NA
2015-06-24,"F191","Tribulus terrestris","Puncture Vine, Bullheads",NA
2015-06-24,"F191","Glandularia pulchella","Vervain",NA
2015-06-24,"F191","Atriplex elegans","Salton Saltbush, Wheel-scale",NA
2015-06-24,"F191","Helianthus annuus","Sunflower, Mirasol",NA
2015-06-24,"F191","Cynodon dactylon","Bermuda Grass, Tiff green",NA
2015-06-24,"F191","Portulaca oleracea","Common Purslane",NA
2015-06-24,"F191","Lepidium lasiocarpum",NA,NA
2015-06-24,"F191","Chenopodium murale","Nettle-leaf Goosefoot",NA
2015-06-24,"F191","Salsola tragus","Tumbleweed, Russian-thistle",NA
2015-04-06,"F81","Amsinckia intermedia","Fiddleneck",2
2015-04-06,"F81","Chamaesyce polycarpa",NA,2
2015-04-06,"F81","Dasyochloa pulchella","Low woollygrass",2
2015-04-06,"F81","Lotus humistratus","Deer-vetch, Hill Locust",2
2015-04-06,"F81","Pectocarya recurvata",NA,2
2015-04-06,"F81","Pectocarya platycarpa",NA,2
2015-04-06,"F81","Chorizanthe brevicornu","Brittle Spineflower",2
2015-04-06,"F81","Argythamnia lanceolata","Narrow-leaved Ditaxis",2
2015-04-06,"F81","Astragalus nuttallianus","Nuttall Locoweed",2
2015-04-06,"F81","Lepidium lasiocarpum",NA,2
2015-04-06,"F81","Eriophyllum lanosum","Wooly-daisy",2
2015-04-06,"F81","Filago arizonica","Fluffweed",2
2015-04-06,"F81","Caulanthus lasiophyllus","Thelypody",2
2015-04-06,"F81","Schismus arabicus","Schismus",2
2015-04-06,"F81","Pectocarya heterocarpa",NA,2
2015-04-06,"F81","Erodium texanum","Heronbill, Texas Filaree",2
2015-06-04,"G101","Aristida adscencionis","Six-weeks Three-Awn",NA
2015-06-04,"G101","Argythamnia neomexicana","Common Ditaxis",NA
2015-06-04,"G101","Dalea neomexicana",NA,NA
2015-06-04,"G101","Bromus rubens","Red Brome",NA
2015-06-04,"G101","Eriogonum deflexum",NA,NA
2015-06-04,"G101","Aristida purpurea","Purple Three-awn",NA
2015-06-04,"G101","Pectocarya recurvata",NA,NA
2015-06-04,"G101","Atriplex elegans","Salton Saltbush, Wheel-scale",NA
2015-06-04,"G101","Pectocarya platycarpa",NA,NA
2015-06-04,"G101","Cryptantha",NA,NA
2015-06-04,"G101","Lepidium virginicum","Peppergrass",NA
2015-06-04,"G101","Schismus arabicus","Schismus",NA
2015-06-04,"G101","Plantago ovata",NA,NA
2015-06-04,"G101","Dichelostemma capitatum","Bluedicks",NA
2015-06-04,"G101","Pectocarya heterocarpa",NA,NA
2015-06-04,"G101","Dasyochloa pulchella","Low woollygrass",NA
2015-06-04,"G101","Amsinckia tessellata","Bristly fiddleneck",NA
2015-03-12,"G121","Lotus strigosus","Desert Deer-vetch",1
2015-03-12,"G121","Lesquerella gordonii","Bladderpod",1
2015-03-12,"G121","Erodium cicutarium","Red-stemmed Filaree, Heronbill",1
2015-03-12,"G121","Caulanthus lasiophyllus","Thelypody",1
2015-03-12,"G121","Chaenactis stevioides","Dusty-maiden",1
2015-03-12,"G121","Eriophyllum lanosum","Wooly-daisy",1
2015-03-12,"G121","Plantago ovata",NA,1
2015-03-12,"G121","Pectocarya heterocarpa",NA,1
2015-03-12,"G121","Pectocarya platycarpa",NA,1
2015-03-12,"G121","Lepidium lasiocarpum",NA,1
2015-03-12,"G121","Erodium texanum","Heronbill, Texas Filaree",1
2015-03-12,"G121","Sphaeralcea coulteri","Coulters Desert Mallow",1
2015-03-12,"G121","Ditaxis neomexicana",NA,1
2015-03-12,"G121","Schismus barbatus","Mediterranean Grass",1
2015-03-12,"G121","Sphaeralcea coulteri","Coulters Desert Mallow",1
2015-03-12,"G121","Vulpia octoflora","Six-weeks Fescue",1
2015-03-18,"G151","Vulpia octoflora","Six-weeks Fescue",2
2015-03-18,"G151","Dalea mollis","Indigo-bush, Silky Dalea",2
2015-03-18,"G151","Plantago ovata",NA,2
2015-03-18,"G151","Schismus arabicus","Schismus",2
2015-03-18,"G151","Lesquerella gordonii","Bladderpod",2
2015-03-18,"G151","Eriophyllum lanosum","Wooly-daisy",2
2015-03-18,"G151","Chorizanthe brevicornu","Brittle Spineflower",2
2015-03-18,"G151","Lotus strigosus","Desert Deer-vetch",2
2015-03-18,"G151","Astragalus nuttallianus","Nuttall Locoweed",2
2015-03-18,"G151","Brassicaceae",NA,2
